	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
7	13.62	4.06	0.21	0.48	-13.29	4.28	1.61	2.41	1.01	-2.23	-4.60	2.20	10.77	9.63	-2.15	0.09	-5.71	4.65
8	14.40	4.24	0.16	0.87	-13.47	4.41	2.05	2.54	0.99	-2.49	-5.30	2.51	11.80	9.92	-2.29	0.61	-5.97	4.82
9	15.23	4.41	0.12	1.24	-13.61	4.53	2.49	2.66	0.97	-2.78	-6.00	2.83	12.86	10.21	-2.44	1.11	-6.22	5.00
10	16.13	4.57	0.07	1.62	-13.73	4.64	2.97	2.78	0.94	-3.01	-6.65	3.14	14.07	10.49	-2.59	1.72	-6.43	5.16
11	17.10	4.73	0.03	2.14	-13.85	4.76	3.49	2.88	0.92	-3.21	-7.32	3.47	15.31	10.77	-2.75	2.36	-6.61	5.30
12	18.08	4.90	-0.02	2.56	-13.94	4.86	3.98	3.01	0.88	-3.36	-7.94	3.79	16.67	11.02	-2.89	3.05	-6.76	5.44
13	19.20	5.04	-0.06	3.08	-14.03	4.97	4.62	3.10	0.85	-3.45	-8.52	4.10	18.01	11.27	-3.04	3.75	-6.89	5.56
14	20.23	5.20	-0.11	3.64	-14.11	5.07	5.11	3.22	0.81	-3.46	-9.09	4.42	19.49	11.51	-3.18	4.51	-6.98	5.66
15	21.42	5.34	-0.15	4.15	-14.18	5.18	5.80	3.29	0.77	-3.42	-9.60	4.72	21.02	11.72	-3.31	5.24	-7.05	5.75
16	22.64	5.48	-0.19	4.76	-14.25	5.29	6.45	3.38	0.73	-3.23	-10.07	5.02	22.53	11.94	-3.45	6.10	-7.10	5.83
17	23.82	5.61	-0.22	5.36	-14.31	5.39	7.14	3.46	0.69	-3.04	-10.49	5.31	24.15	12.12	-3.57	6.84	-7.13	5.89
18	25.07	5.75	-0.26	5.94	-14.37	5.50	7.86	3.53	0.65	-2.72	-10.86	5.59	25.78	12.31	-3.69	7.73	-7.15	5.94
19	26.39	5.84	-0.27	6.61	-14.43	5.60	8.65	3.58	0.61	-2.31	-11.18	5.85	27.45	12.48	-3.81	8.53	-7.17	5.99
20	27.63	5.97	-0.31	7.26	-14.51	5.72	9.45	3.64	0.57	-1.83	-11.44	6.10	29.17	12.64	-3.91	9.44	-7.19	6.05
21	28.96	6.05	-0.31	7.91	-14.55	5.83	10.31	3.68	0.53	-1.26	-11.67	6.35	30.86	12.79	-4.03	10.29	-7.19	6.10
22	30.25	6.13	-0.31	8.65	-14.64	5.97	11.26	3.72	0.49	-0.60	-11.83	6.57	32.65	12.92	-4.12	11.20	-7.21	6.18
23	31.57	6.20	-0.30	9.37	-14.71	6.12	12.16	3.76	0.45	0.01	-11.97	6.78	34.37	13.05	-4.23	12.09	-7.22	6.25
24	32.86	6.25	-0.28	10.16	-14.79	6.29	13.22	3.78	0.41	0.77	-12.05	6.98	36.16	13.16	-4.34	12.95	-7.23	6.32
25	34.12	6.28	-0.25	10.96	-14.87	6.46	14.25	3.80	0.38	1.52	-12.09	7.14	37.91	13.26	-4.44	13.79	-7.23	6.38
26	35.36	6.29	-0.21	11.75	-14.95	6.67	15.38	3.81	0.35	2.24	-12.11	7.30	39.63	13.36	-4.56	14.61	-7.25	6.47
27	36.58	6.29	-0.16	12.61	-15.01	6.86	16.49	3.82	0.33	3.06	-12.08	7.43	41.36	13.44	-4.68	15.41	-7.25	6.54
28	37.75	6.27	-0.10	13.46	-15.05	7.05	17.71	3.82	0.31	3.73	-12.02	7.55	43.05	13.52	-4.81	16.11	-7.23	6.60
29	38.90	6.24	-0.04	14.27	-15.08	7.23	18.96	3.82	0.30	4.51	-11.93	7.64	44.71	13.59	-4.95	16.83	-7.23	6.67
30	40.01	6.19	0.03	15.08	-15.08	7.41	20.24	3.82	0.29	5.24	-11.83	7.72	46.33	13.66	-5.09	17.50	-7.24	6.76
31	41.08	6.13	0.10	15.91	-15.06	7.57	21.59	3.81	0.28	5.91	-11.71	7.78	47.89	13.73	-5.25	18.13	-7.24	6.83
32	42.12	6.06	0.18	16.73	-15.01	7.72	22.99	3.80	0.29	6.61	-11.59	7.84	49.41	13.79	-5.42	18.71	-7.25	6.93
33	43.12	5.99	0.26	17.49	-14.95	7.86	24.41	3.80	0.29	7.29	-11.46	7.88	50.87	13.86	-5.60	19.30	-7.27	7.04
34	44.13	5.90	0.35	18.33	-14.86	7.98	25.87	3.81	0.29	7.96	-11.34	7.93	52.31	13.91	-5.77	19.79	-7.29	7.16
35	45.07	5.81	0.44	19.08	-14.75	8.09	27.37	3.81	0.29	8.60	-11.21	7.97	53.63	13.99	-5.97	20.35	-7.33	7.30
36	46.02	5.72	0.54	19.85	-14.63	8.19	28.91	3.84	0.29	9.27	-11.09	8.00	54.91	14.06	-6.16	20.75	-7.37	7.45
37	46.90	5.63	0.63	20.63	-14.49	8.28	30.49	3.86	0.29	9.92	-10.98	8.03	56.16	14.12	-6.36	21.27	-7.43	7.63
38	47.84	5.54	0.73	21.34	-14.33	8.36	32.03	3.91	0.28	10.53	-10.87	8.07	57.28	14.20	-6.57	21.64	-7.48	7.82
39	48.67	5.48	0.82	22.11	-14.16	8.43	33.65	3.96	0.26	11.20	-10.76	8.08	58.41	14.26	-6.75	22.12	-7.55	8.03
40	49.51	5.43	0.90	22.80	-13.98	8.49	35.24	4.04	0.23	11.86	-10.69	8.12	59.41	14.34	-6.95	22.45	-7.62	8.25
41	50.36	5.38	0.98	23.47	-13.77	8.54	36.87	4.11	0.21	12.54	-10.60	8.15	60.37	14.40	-7.14	22.83	-7.69	8.48
42	51.16	5.37	1.04	24.17	-13.58	8.61	38.42	4.23	0.15	13.16	-10.52	8.18	61.30	14.45	-7.31	23.21	-7.78	8.75
43	51.91	5.38	1.08	24.78	-13.37	8.65	40.06	4.33	0.11	13.94	-10.48	8.25	62.13	14.50	-7.47	23.56	-7.86	9.00
44	52.69	5.40	1.12	25.35	-13.15	8.69	41.57	4.48	0.04	14.64	-10.42	8.31	62.90	14.54	-7.62	23.89	-7.92	9.26
45	53.39	5.45	1.13	25.99	-12.94	8.75	43.19	4.62	-0.02	15.44	-10.40	8.40	63.63	14.56	-7.75	24.23	-8.01	9.55
46	54.04	5.53	1.12	26.50	-12.72	8.79	44.65	4.79	-0.11	16.14	-10.34	8.47	64.31	14.56	-7.85	24.58	-8.09	9.84
47	54.76	5.61	1.11	27.00	-12.50	8.85	46.20	4.96	-0.18	17.03	-10.34	8.60	64.94	14.54	-7.93	24.90	-8.16	10.13
48	55.30	5.75	1.06	27.47	-12.26	8.89	47.64	5.15	-0.27	17.77	-10.29	8.69	65.50	14.51	-7.99	25.23	-8.24	10.44
49	55.89	5.88	1.00	27.90	-12.04	8.94	49.08	5.34	-0.35	18.68	-10.28	8.82	66.06	14.45	-8.01	25.60	-8.33	10.77
50	56.45	6.03	0.93	28.29	-11.82	9.00	50.53	5.53	-0.43	19.51	-10.23	8.92	66.56	14.38	-8.00	25.95	-8.40	11.12
51	56.88	6.22	0.82	28.69	-11.59	9.06	51.82	5.74	-0.51	20.36	-10.20	9.03	67.02	14.28	-7.97	26.30	-8.48	11.49
52	57.38	6.39	0.72	28.96	-11.37	9.13	53.17	5.93	-0.58	21.24	-10.15	9.11	67.50	14.15	-7.88	26.72	-8.58	11.89
53	57.77	6.59	0.60	29.28	-11.14	9.19	54.43	6.12	-0.64	22.13	-10.10	9.18	67.90	14.01	-7.78	27.07	-8.64	12.29
54	58.15	6.79	0.48	29.54	-10.93	9.27	55.62	6.32	-0.71	23.02	-10.05	9.25	68.33	13.84	-7.61	27.51	-8.73	12.75
55	58.48	6.99	0.34	29.75	-10.71	9.36	56.85	6.48	-0.75	23.88	-9.98	9.28	68.75	13.64	-7.41	27.91	-8.80	13.21
56	58.76	7.19	0.21	29.97	-10.49	9.45	57.93	6.66	-0.80	24.80	-9.92	9.32	69.13	13.43	-7.17	28.38	-8.88	13.72
57	59.05	7.37	0.09	30.15	-10.29	9.56	59.06	6.80	-0.83	25.67	-9.85	9.33	69.52	13.21	-6.89	28.81	-8.95	14.25
58	59.29	7.56	-0.03	30.30	-10.08	9.67	60.10	6.94	-0.85	26.57	-9.79	9.34	69.96	12.96	-6.55	29.30	-9.01	14.81
59	59.49	7.72	-0.13	30.49	-9.91	9.82	61.15	7.04	-0.86	27.47	-9.73	9.35	70.34	12.71	-6.20	29.80	-9.07	15.42
60	59.71	7.86	-0.22	30.58	-9.71	9.96	62.16	7.13	-0.86	28.36	-9.67	9.35	70.77	12.45	-5.80	30.33	-9.13	16.06
61	59.88	7.98	-0.29	30.73	-9.55	10.15	63.14	7.19	-0.84	29.25	-9.63	9.36	71.20	12.19	-5.37	30.85	-9.17	16.72
62	60.02	8.09	-0.34	30.89	-9.39	10.35	64.10	7.23	-0.82	30.09	-9.57	9.34	71.62	11.94	-4.92	31.45	-9.22	17.45
63	60.16	8.16	-0.36	30.98	-9.23	10.57	65.03	7.25	-0.78	31.02	-9.55	9.37	72.11	11.68	-4.43	32.01	-9.25	18.19
64	60.25	8.22	-0.36	31.14	-9.10	10.83	65.99	7.23	-0.72	31.87	-9.53	9.38	72.55	11.44	-3.94	32.69	-9.28	18.98
65	60.35	8.24	-0.31	31.28	-8.97	11.12	66.92	7.18	-0.66	32.75	-9.52	9.43	73.01	11.21	-3.43	33.28	-9.29	19.79
66	60.40	8.24	-0.24	31.42	-8.85	11.42	67.76	7.13	-0.60	33.64	-9.52	9.48	73.50	11.00	-2.91	34.03	-9.31	20.65
67	60.46	8.21	-0.11	31.62	-8.74	11.76	68.70	7.02	-0.50	34.51	-9.54	9.55	73.99	10.80	-2.38	34.70	-9.31	21.53
68	60.49	8.16	0.06	31.79	-8.64	12.15	69.55	6.91	-0.41	35.38	-9.58	9.66	74.50	10.62	-1.85	35.45	-9.30	22.43
69	60.47	8.09	0.27	31.97	-8.54	12.53	70.40	6.77	-0.31	36.21	-9.62	9.78	74.97	10.48	-1.32	36.22	-9.28	23.35
70	60.46	7.99	0.52	32.24	-8.46	12.96	71.23	6.60	-0.18	37.14	-9.70	9.96	75.48	10.35	-0.79	37.03	-9.25	24.29
71	60.44	7.88	0.83	32.41	-8.35	13.40	72.07	6.41	-0.04	37.95	-9.79	10.15	75.98	10.25	-0.26	37.85	-9.21	25.24
72	60.38	7.76	1.16	32.70	-8.27	13.89	72.82	6.21	0.10	38.82	-9.89	10.38	76.48	10.17	0.25	38.72	-9.15	26.19
73	60.34	7.62	1.55	32.96	-8.18	14.37	73.65	5.97	0.28	39.62	-10.00	10.65	76.99	10.12	0.77	39.60	-9.08	27.16
74	60.27	7.49	1.98	33.26	-8.10	14.90	74.39	5.74	0.45	40.48	-10.15	10.97	77.43	10.11	1.25	40.53	-9.01	28.11
75	60.22	7.33	2.44	33.56	-8.01	15.43	75.17	5.48	0.66	41.23	-10.28	11.29	77.92	10.11	1.73	41.44	-8.91	29.04
76	60.12	7.19	2.92	33.89	-7.91	15.97	75.91	5.21	0.88	42.04	-10.44	11.67	78.40	10.14	2.21	42.40	-8.80	29.98
77	60.09	7.03	3.46	34.22	-7.82	16.55	76.60	4.94	1.10	42.74	-10.62	12.09	78.84	10.20	2.65	43.37	-8.68	30.87
78	60.02	6.88	4.00	34.57	-7.72	17.13	77.35	4.65	1.36	43.48	-10.79	12.53	79.28	10.27	3.08	44.34	-8.55	31.75
79	59.96	6.73	4.57	34.94	-7.62	17.73	78.07	4.36	1.63	44.10	-10.96	12.99	79.73	10.36	3.49	45.35	-8.42	32.61
80	59.95	6.58	5.17	35.29	-7.51	18.33	78.78	4.07	1.92	44.72	-11.15	13.51	80.16	10.46	3.90	46.33	-8.27	33.41
81	59.93	6.45	5.77	35.72	-7.40	18.95	79.49	3.78	2.24	45.30	-11.34	14.05	80.56	10.59	4.26	47.33	-8.12	34.19
82	59.95	6.32	6.39	36.12	-7.28	19.57	80.21	3.49	2.58	45.78	-11.52	14.60	81.00	10.71	4.62	48.31	-7.97	34.91
83	60.01	6.19	7.02	36.49	-7.14	20.16	80.89	3.21	2.94	46.28	-11.70	15.19	81.39	10.85	4.94	49.31	-7.82	35.62
84	60.09	6.08	7.64	36.97	-7.02	20.80	81.58	2.93	3.32	46.65	-11.87	15.80	81.88	10.98	5.27	50.24	-7.66	36.24
85	60.22	5.97	8.27	37.37	-6.88	21.40	82.32	2.65	3.75	47.03	-12.04	16.43	82.27	11.12	5.55	51.25	-7.52	36.85
86	60.35	5.89	8.87	37.80	-6.73	22.00	83.03	2.39	4.17	47.35	-12.19	17.09	82.76	11.25	5.83	52.11	-7.38	37.39
87	60.57	5.79	9.48	38.24	-6.58	22.57	83.72	2.14	4.64	47.59	-12.33	17.75	83.23	11.38	6.08	53.00	-7.25	37.86
88	60.83	5.72	10.07	38.66	-6.41	23.14	84.44	1.89	5.12	47.89	-12.47	18.46	83.75	11.49	6.30	53.87	-7.14	38.32
89	61.12	5.64	10.64	39.09	-6.24	23.68	85.16	1.65	5.64	48.02	-12.57	19.15	84.29	11.59	6.51	54.59	-7.02	38.68
90	61.42	5.58	11.18	39.51	-6.07	24.20	85.86	1.44	6.17	48.23	-12.67	19.88	84.82	11.67	6.68	55.38	-6.93	39.04
91	61.80	5.53	11.69	39.88	-5.88	24.69	86.58	1.23	6.72	48.36	-12.74	20.62	85.38	11.74	6.82	55.99	-6.84	39.29
92	62.21	5.47	12.19	40.30	-5.70	25.15	87.28	1.03	7.29	48.49	-12.79	21.36	85.89	11.79	6.94	56.58	-6.78	39.55
93	62.64	5.42	12.64	40.62	-5.52	25.61	87.90	0.87	7.85	48.58	-12.83	22.12	86.36	11.83	7.01	57.10	-6.72	39.71
94	63.08	5.38	13.06	41.00	-5.33	26.01	88.61	0.71	8.44	48.65	-12.84	22.88	86.83	11.84	7.06	57.51	-6.68	39.85
95	63.57	5.34	13.45	41.28	-5.14	26.39	89.19	0.58	9.02	48.74	-12.84	23.65	87.20	11.84	7.07	57.91	-6.66	39.93
96	64.05	5.30	13.80	41.57	-4.96	26.75	89.77	0.49	9.59	48.75	-12.80	24.43	87.51	11.83	7.03	58.18	-6.64	39.95
97	64.54	5.27	14.11	41.77	-4.77	27.06	90.33	0.41	10.17	48.83	-12.76	25.21	87.87	11.77	6.99	58.35	-6.63	39.92
98	65.08	5.22	14.39	42.02	-4.60	27.35	90.85	0.36	10.73	48.84	-12.69	26.00	88.06	11.72	6.88	58.50	-6.64	39.84
99	65.54	5.19	14.61	42.13	-4.43	27.60	91.38	0.34	11.29	48.88	-12.60	26.80	88.23	11.63	6.75	58.53	-6.64	39.69
100	66.07	5.15	14.81	42.27	-4.28	27.85	91.80	0.36	11.80	48.82	-12.48	27.58	88.35	11.52	6.58	58.47	-6.65	39.47
101	66.54	5.11	14.95	42.32	-4.13	28.04	92.28	0.40	12.32	48.86	-12.37	28.40	88.37	11.40	6.36	58.36	-6.68	39.22
102	67.03	5.06	15.07	42.39	-4.01	28.24	92.70	0.48	12.79	48.81	-12.22	29.20	88.40	11.25	6.13	58.14	-6.68	38.88
103	67.47	5.03	15.13	42.32	-3.90	28.38	92.99	0.60	13.22	48.75	-12.06	29.99	88.30	11.10	5.82	57.88	-6.70	38.50
104	67.90	4.98	15.16	42.27	-3.81	28.53	93.39	0.73	13.62	48.69	-11.89	30.78	88.17	10.92	5.49	57.50	-6.71	38.04
105	68.29	4.93	15.15	42.16	-3.73	28.63	93.66	0.91	13.97	48.58	-11.70	31.55	87.99	10.73	5.12	57.10	-6.71	37.51
106	68.66	4.88	15.10	42.00	-3.68	28.73	93.87	1.12	14.27	48.48	-11.50	32.30	87.75	10.53	4.70	56.60	-6.71	36.96
107	68.95	4.84	15.01	41.80	-3.65	28.80	94.09	1.34	14.51	48.30	-11.29	33.03	87.41	10.32	4.24	56.05	-6.70	36.31
108	69.24	4.78	14.88	41.51	-3.63	28.83	94.27	1.60	14.70	48.16	-11.07	33.74	87.08	10.09	3.74	55.45	-6.69	35.63
109	69.45	4.72	14.72	41.25	-3.64	28.86	94.35	1.88	14.81	47.99	-10.83	34.41	86.66	9.86	3.20	54.75	-6.66	34.88
110	69.62	4.66	14.51	40.86	-3.67	28.85	94.46	2.17	14.89	47.76	-10.60	35.09	86.24	9.61	2.63	54.07	-6.63	34.06
111	69.76	4.58	14.28	40.49	-3.71	28.80	94.45	2.48	14.87	47.55	-10.35	35.70	85.75	9.37	2.02	53.24	-6.58	33.16
112	69.78	4.52	14.00	40.06	-3.78	28.73	94.46	2.80	14.82	47.28	-10.10	36.30	85.24	9.12	1.37	52.49	-6.54	32.23
113	69.84	4.43	13.71	39.55	-3.86	28.62	94.39	3.13	14.69	47.02	-9.85	36.89	84.70	8.87	0.69	51.65	-6.48	31.22
114	69.77	4.35	13.36	39.03	-3.95	28.45	94.31	3.46	14.51	46.74	-9.60	37.43	84.20	8.62	-0.03	50.81	-6.41	30.16
115	69.71	4.26	12.99	38.49	-4.05	28.24	94.10	3.80	14.26	46.37	-9.34	37.93	83.63	8.37	-0.79	49.95	-6.34	29.09
116	69.56	4.17	12.58	37.88	-4.17	27.97	93.94	4.13	13.98	46.09	-9.10	38.42	83.07	8.12	-1.58	49.11	-6.25	27.95
117	69.43	4.07	12.16	37.25	-4.29	27.63	93.69	4.46	13.63	45.68	-8.86	38.84	82.56	7.86	-2.37	48.26	-6.17	26.82
118	69.21	3.97	11.70	36.59	-4.41	27.24	93.41	4.77	13.24	45.26	-8.62	39.23	81.98	7.62	-3.21	47.46	-6.07	25.66
119	68.98	3.87	11.22	35.92	-4.55	26.82	93.08	5.08	12.80	44.85	-8.41	39.59	81.49	7.37	-4.04	46.64	-5.97	24.50
120	68.72	3.76	10.72	35.19	-4.67	26.29	92.70	5.38	12.33	44.35	-8.20	39.87	80.93	7.13	-4.89	45.91	-5.87	23.35
121	68.41	3.65	10.21	34.49	-4.80	25.75	92.29	5.66	11.83	43.87	-8.01	40.10	80.50	6.89	-5.73	45.18	-5.76	22.21
122	68.09	3.53	9.67	33.73	-4.92	25.16	91.79	5.94	11.29	43.34	-7.85	40.30	79.98	6.66	-6.57	44.52	-5.64	21.08
123	67.70	3.42	9.13	33.04	-5.05	24.54	91.29	6.19	10.73	42.80	-7.70	40.42	79.60	6.43	-7.37	43.93	-5.53	20.00
124	67.30	3.30	8.56	32.26	-5.16	23.88	90.68	6.44	10.14	42.23	-7.58	40.48	79.21	6.20	-8.17	43.39	-5.41	18.94
125	66.91	3.18	8.00	31.51	-5.27	23.15	90.06	6.66	9.55	41.64	-7.48	40.49	78.87	5.98	-8.93	42.94	-5.30	17.94
126	66.46	3.07	7.42	30.82	-5.38	22.38	89.39	6.87	8.94	41.00	-7.41	40.43	78.56	5.76	-9.66	42.51	-5.19	16.98
127	66.07	2.95	6.82	30.04	-5.47	21.59	88.65	7.07	8.32	40.43	-7.39	40.34	78.32	5.54	-10.34	42.25	-5.08	16.08
128	65.65	2.84	6.23	29.38	-5.56	20.73	87.84	7.25	7.69	39.73	-7.37	40.13	78.14	5.32	-10.98	41.98	-4.99	15.24
129	65.23	2.74	5.60	28.67	-5.64	19.86	86.99	7.42	7.07	39.13	-7.40	39.92	78.02	5.11	-11.57	41.87	-4.91	14.47
130	64.87	2.64	4.97	28.03	-5.71	18.95	86.11	7.57	6.45	38.43	-7.45	39.61	77.96	4.90	-12.12	41.79	-4.84	13.77
131	64.53	2.55	4.32	27.43	-5.78	18.03	85.14	7.71	5.84	37.76	-7.54	39.26	78.03	4.69	-12.62	41.81	-4.80	13.14
132	64.21	2.46	3.67	26.87	-5.84	17.11	84.15	7.83	5.25	37.06	-7.65	38.85	78.15	4.49	-13.06	41.92	-4.78	12.58
133	63.91	2.40	3.00	26.30	-5.90	16.18	83.13	7.93	4.67	36.38	-7.79	38.35	78.28	4.29	-13.44	42.08	-4.78	12.10
134	63.69	2.33	2.34	25.91	-5.96	15.27	82.05	8.02	4.10	35.66	-7.96	37.84	78.57	4.08	-13.76	42.35	-4.82	11.71
135	63.50	2.28	1.67	25.48	-6.02	14.37	80.95	8.08	3.55	34.98	-8.15	37.22	78.85	3.87	-14.01	42.68	-4.89	11.39
136	63.36	2.24	1.01	25.13	-6.08	13.50	79.86	8.12	3.02	34.25	-8.37	36.59	79.21	3.66	-14.19	43.10	-5.00	11.14
137	63.27	2.22	0.34	24.87	-6.16	12.66	78.70	8.15	2.51	33.54	-8.59	35.86	79.65	3.44	-14.31	43.62	-5.15	10.97
138	63.28	2.21	-0.31	24.68	-6.23	11.85	77.58	8.15	2.00	32.85	-8.84	35.10	80.08	3.22	-14.35	44.16	-5.35	10.87
139	63.27	2.21	-0.94	24.59	-6.32	11.09	76.46	8.12	1.53	32.16	-9.10	34.28	80.64	2.99	-14.31	44.79	-5.58	10.83
140	63.35	2.22	-1.54	24.57	-6.41	10.36	75.32	8.08	1.06	31.44	-9.36	33.42	81.18	2.76	-14.21	45.54	-5.88	10.88
141	63.47	2.24	-2.13	24.61	-6.53	9.70	74.21	8.01	0.61	30.82	-9.64	32.51	81.78	2.52	-14.03	46.27	-6.21	10.95
142	63.66	2.25	-2.68	24.78	-6.65	9.06	73.12	7.93	0.16	30.20	-9.91	31.54	82.40	2.27	-13.78	47.13	-6.60	11.09
143	63.87	2.29	-3.24	25.01	-6.80	8.50	72.12	7.81	-0.27	29.55	-10.18	30.57	83.07	2.02	-13.47	47.97	-7.04	11.30
144	64.18	2.32	-3.75	25.35	-6.96	7.96	71.08	7.69	-0.71	29.00	-10.44	29.52	83.74	1.76	-13.10	48.97	-7.53	11.52
145	64.51	2.37	-4.27	25.79	-7.16	7.50	70.15	7.55	-1.15	28.49	-10.69	28.47	84.41	1.49	-12.68	49.89	-8.08	11.82
146	64.89	2.41	-4.75	26.33	-7.37	7.07	69.26	7.39	-1.58	28.00	-10.93	27.38	85.13	1.21	-12.22	50.97	-8.69	12.14
147	65.36	2.45	-5.21	26.94	-7.60	6.71	68.41	7.23	-2.04	27.60	-11.16	26.28	85.83	0.93	-11.71	52.02	-9.35	12.50
148	65.87	2.48	-5.63	27.70	-7.87	6.38	67.65	7.05	-2.47	27.23	-11.37	25.16	86.54	0.64	-11.16	53.12	-10.07	12.90
149	66.34	2.53	-6.04	28.51	-8.16	6.10	66.94	6.86	-2.93	26.94	-11.57	24.03	87.26	0.33	-10.58	54.27	-10.85	13.33
150	66.96	2.54	-6.40	29.48	-8.49	5.86	66.32	6.66	-3.38	26.75	-11.74	22.90	87.99	0.02	-9.99	55.48	-11.69	13.79
151	67.54	2.56	-6.73	30.47	-8.84	5.67	65.76	6.45	-3.84	26.61	-11.91	21.78	88.75	-0.29	-9.38	56.65	-12.57	14.24
152	68.19	2.56	-7.03	31.58	-9.23	5.52	65.29	6.23	-4.29	26.58	-12.05	20.68	89.48	-0.62	-8.77	57.91	-13.49	14.72
